номер_операции,код_месторождения,наименование_месторождения,номер_скважины,дата_начала,дата_окончания,глубина_план_м,глубина_факт_м,длительность_дней,код_статьи,план_тыс_тнг,факт_тыс_тнг,отклонение_тыс_тнг,год,месяц,квартал
ОП-2018-000047,МСТ-006,Мынкудук,СКВ-00047,2018-01-08,2018-01-21,589.7,549.4,13,ЗТР-02,3787.28,4033.06,245.78,2018,1,Q1
ОП-2018-000023,МСТ-003,Акдала,СКВ-00023,2018-01-08,2018-01-25,730.1,810.5,17,ЗТР-09,175.22,193.51,18.29,2018,1,Q1
ОП-2018-000023,МСТ-003,Акдала,СКВ-00023,2018-01-08,2018-01-25,730.1,810.5,17,ЗТР-08,517.58,570.86,53.28,2018,1,Q1
ОП-2018-000023,МСТ-003,Акдала,СКВ-00023,2018-01-08,2018-01-25,730.1,810.5,17,ЗТР-07,1386.12,1472.99,86.87,2018,1,Q1
ОП-2018-000023,МСТ-003,Акдала,СКВ-00023,2018-01-08,2018-01-25,730.1,810.5,17,ЗТР-06,4502.05,4655.24,153.19,2018,1,Q1
ОП-2018-000023,МСТ-003,Акдала,СКВ-00023,2018-01-08,2018-01-25,730.1,810.5,17,ЗТР-05,2153.19,2334.49,181.3,2018,1,Q1
ОП-2018-000023,МСТ-003,Акдала,СКВ-00023,2018-01-08,2018-01-25,730.1,810.5,17,ЗТР-04,951.6,958.63,7.03,2018,1,Q1
ОП-2018-000023,МСТ-003,Акдала,СКВ-00023,2018-01-08,2018-01-25,730.1,810.5,17,ЗТР-02,4039.56,3906.44,-133.12,2018,1,Q1
ОП-2018-000052,МСТ-007,Канжуган,СКВ-00052,2018-01-08,2018-01-23,530.2,553.4,15,ЗТР-09,212.98,238.33,25.35,2018,1,Q1
ОП-2018-000036,МСТ-005,Харасан,СКВ-00036,2018-01-08,2018-01-19,401.4,423.0,11,ЗТР-09,324.72,356.94,32.22,2018,1,Q1
ОП-2018-000008,МСТ-001,Инкай,СКВ-00008,2018-01-08,2018-02-02,708.2,764.3,25,ЗТР-04,2339.88,2411.33,71.45,2018,1,Q1
ОП-2018-000008,МСТ-001,Инкай,СКВ-00008,2018-01-08,2018-02-02,708.2,764.3,25,ЗТР-07,785.77,787.18,1.41,2018,1,Q1
ОП-2018-000008,МСТ-001,Инкай,СКВ-00008,2018-01-08,2018-02-02,708.2,764.3,25,ЗТР-06,703.2,770.86,67.66,2018,1,Q1
ОП-2018-000008,МСТ-001,Инкай,СКВ-00008,2018-01-08,2018-02-02,708.2,764.3,25,ЗТР-05,2046.8,2315.19,268.39,2018,1,Q1
ОП-2018-000008,МСТ-001,Инкай,СКВ-00008,2018-01-08,2018-02-02,708.2,764.3,25,ЗТР-03,1876.3,1908.89,32.59,2018,1,Q1
ОП-2018-000008,МСТ-001,Инкай,СКВ-00008,2018-01-08,2018-02-02,708.2,764.3,25,ЗТР-02,5416.84,5546.58,129.74,2018,1,Q1
ОП-2018-000008,МСТ-001,Инкай,СКВ-00008,2018-01-08,2018-02-02,708.2,764.3,25,ЗТР-01,2878.84,2834.0,-44.84,2018,1,Q1
ОП-2018-000008,МСТ-001,Инкай,СКВ-00008,2018-01-08,2018-02-02,708.2,764.3,25,ЗТР-08,545.4,562.57,17.17,2018,1,Q1
ОП-2018-000036,МСТ-005,Харасан,СКВ-00036,2018-01-08,2018-01-19,401.4,423.0,11,ЗТР-08,402.52,393.02,-9.5,2018,1,Q1
ОП-2018-000008,МСТ-001,Инкай,СКВ-00008,2018-01-08,2018-02-02,708.2,764.3,25,ЗТР-09,686.92,702.49,15.57,2018,1,Q1
ОП-2018-000068,МСТ-011,Северный Харасан,СКВ-00068,2018-01-09,2018-01-14,302.3,278.4,5,ЗТР-09,166.03,179.89,13.86,2018,1,Q1
ОП-2018-000068,МСТ-011,Северный Харасан,СКВ-00068,2018-01-09,2018-01-14,302.3,278.4,5,ЗТР-01,1102.99,1154.55,51.56,2018,1,Q1
ОП-2018-000068,МСТ-011,Северный Харасан,СКВ-00068,2018-01-09,2018-01-14,302.3,278.4,5,ЗТР-03,2256.47,2200.89,-55.58,2018,1,Q1
ОП-2018-000068,МСТ-011,Северный Харасан,СКВ-00068,2018-01-09,2018-01-14,302.3,278.4,5,ЗТР-04,920.44,893.71,-26.73,2018,1,Q1
ОП-2018-000068,МСТ-011,Северный Харасан,СКВ-00068,2018-01-09,2018-01-14,302.3,278.4,5,ЗТР-02,3203.54,3098.21,-105.33,2018,1,Q1
ОП-2018-000068,МСТ-011,Северный Харасан,СКВ-00068,2018-01-09,2018-01-14,302.3,278.4,5,ЗТР-06,373.83,427.01,53.18,2018,1,Q1
ОП-2018-000068,МСТ-011,Северный Харасан,СКВ-00068,2018-01-09,2018-01-14,302.3,278.4,5,ЗТР-07,875.23,952.19,76.96,2018,1,Q1
ОП-2018-000068,МСТ-011,Северный Харасан,СКВ-00068,2018-01-09,2018-01-14,302.3,278.4,5,ЗТР-08,274.52,320.51,45.99,2018,1,Q1
ОП-2018-000068,МСТ-011,Северный Харасан,СКВ-00068,2018-01-09,2018-01-14,302.3,278.4,5,ЗТР-05,545.03,606.2,61.17,2018,1,Q1
ОП-2018-000002,МСТ-001,Инкай,СКВ-00002,2018-01-10,2018-01-25,669.7,669.5,15,ЗТР-01,3576.22,4167.19,590.97,2018,1,Q1
ОП-2018-000002,МСТ-001,Инкай,СКВ-00002,2018-01-10,2018-01-25,669.7,669.5,15,ЗТР-02,5358.49,5966.38,607.89,2018,1,Q1
ОП-2018-000002,МСТ-001,Инкай,СКВ-00002,2018-01-10,2018-01-25,669.7,669.5,15,ЗТР-03,1619.75,1782.18,162.43,2018,1,Q1
ОП-2018-000002,МСТ-001,Инкай,СКВ-00002,2018-01-10,2018-01-25,669.7,669.5,15,ЗТР-04,1532.86,1462.83,-70.03,2018,1,Q1
ОП-2018-000002,МСТ-001,Инкай,СКВ-00002,2018-01-10,2018-01-25,669.7,669.5,15,ЗТР-05,1610.33,1586.4,-23.93,2018,1,Q1
ОП-2018-000002,МСТ-001,Инкай,СКВ-00002,2018-01-10,2018-01-25,669.7,669.5,15,ЗТР-06,1010.59,1098.65,88.06,2018,1,Q1
ОП-2018-000005,МСТ-001,Инкай,СКВ-00005,2018-01-10,2018-01-26,761.3,779.6,16,ЗТР-09,354.97,375.71,20.74,2018,1,Q1
ОП-2018-000005,МСТ-001,Инкай,СКВ-00005,2018-01-10,2018-01-26,761.3,779.6,16,ЗТР-07,938.58,1015.16,76.58,2018,1,Q1
ОП-2018-000005,МСТ-001,Инкай,СКВ-00005,2018-01-10,2018-01-26,761.3,779.6,16,ЗТР-06,4508.62,4718.49,209.87,2018,1,Q1
ОП-2018-000002,МСТ-001,Инкай,СКВ-00002,2018-01-10,2018-01-25,669.7,669.5,15,ЗТР-09,400.52,456.27,55.75,2018,1,Q1
ОП-2018-000005,МСТ-001,Инкай,СКВ-00005,2018-01-10,2018-01-26,761.3,779.6,16,ЗТР-04,2301.86,2474.35,172.49,2018,1,Q1
ОП-2018-000005,МСТ-001,Инкай,СКВ-00005,2018-01-10,2018-01-26,761.3,779.6,16,ЗТР-03,1169.99,1259.63,89.64,2018,1,Q1
ОП-2018-000005,МСТ-001,Инкай,СКВ-00005,2018-01-10,2018-01-26,761.3,779.6,16,ЗТР-02,6281.96,7155.71,873.75,2018,1,Q1
ОП-2018-000005,МСТ-001,Инкай,СКВ-00005,2018-01-10,2018-01-26,761.3,779.6,16,ЗТР-01,3464.13,3659.92,195.79,2018,1,Q1
ОП-2018-000002,МСТ-001,Инкай,СКВ-00002,2018-01-10,2018-01-25,669.7,669.5,15,ЗТР-07,482.98,501.11,18.13,2018,1,Q1
ОП-2018-000002,МСТ-001,Инкай,СКВ-00002,2018-01-10,2018-01-25,669.7,669.5,15,ЗТР-08,599.7,631.16,31.46,2018,1,Q1
ОП-2018-000005,МСТ-001,Инкай,СКВ-00005,2018-01-10,2018-01-26,761.3,779.6,16,ЗТР-08,307.28,339.84,32.56,2018,1,Q1
ОП-2018-000005,МСТ-001,Инкай,СКВ-00005,2018-01-10,2018-01-26,761.3,779.6,16,ЗТР-05,2543.85,2440.65,-103.2,2018,1,Q1
ОП-2018-000018,МСТ-003,Акдала,СКВ-00018,2018-01-11,2018-01-22,502.3,529.4,11,ЗТР-09,131.88,152.97,21.09,2018,1,Q1
ОП-2018-000018,МСТ-003,Акдала,СКВ-00018,2018-01-11,2018-01-22,502.3,529.4,11,ЗТР-06,2629.28,2681.68,52.4,2018,1,Q1
ОП-2018-000018,МСТ-003,Акдала,СКВ-00018,2018-01-11,2018-01-22,502.3,529.4,11,ЗТР-08,474.42,540.23,65.81,2018,1,Q1
ОП-2018-000018,МСТ-003,Акдала,СКВ-00018,2018-01-11,2018-01-22,502.3,529.4,11,ЗТР-07,719.35,845.38,126.03,2018,1,Q1
ОП-2018-000018,МСТ-003,Акдала,СКВ-00018,2018-01-11,2018-01-22,502.3,529.4,11,ЗТР-01,2760.25,3089.34,329.09,2018,1,Q1
ОП-2018-000018,МСТ-003,Акдала,СКВ-00018,2018-01-11,2018-01-22,502.3,529.4,11,ЗТР-05,1094.28,1214.08,119.8,2018,1,Q1
ОП-2018-000018,МСТ-003,Акдала,СКВ-00018,2018-01-11,2018-01-22,502.3,529.4,11,ЗТР-03,988.63,1154.51,165.88,2018,1,Q1
ОП-2018-000018,МСТ-003,Акдала,СКВ-00018,2018-01-11,2018-01-22,502.3,529.4,11,ЗТР-04,2164.23,2251.93,87.7,2018,1,Q1
ОП-2018-000018,МСТ-003,Акдала,СКВ-00018,2018-01-11,2018-01-22,502.3,529.4,11,ЗТР-02,5224.43,5153.59,-70.84,2018,1,Q1
ОП-2018-000042,МСТ-006,Мынкудук,СКВ-00042,2018-01-12,2018-01-28,792.9,804.3,16,ЗТР-02,8124.22,7979.57,-144.65,2018,1,Q1
ОП-2018-000042,МСТ-006,Мынкудук,СКВ-00042,2018-01-12,2018-01-28,792.9,804.3,16,ЗТР-03,16414.94,16906.81,491.87,2018,1,Q1
ОП-2018-000042,МСТ-006,Мынкудук,СКВ-00042,2018-01-12,2018-01-28,792.9,804.3,16,ЗТР-04,3499.94,3647.85,147.91,2018,1,Q1
ОП-2018-000042,МСТ-006,Мынкудук,СКВ-00042,2018-01-12,2018-01-28,792.9,804.3,16,ЗТР-05,1955.66,2163.51,207.85,2018,1,Q1
ОП-2018-000042,МСТ-006,Мынкудук,СКВ-00042,2018-01-12,2018-01-28,792.9,804.3,16,ЗТР-06,2716.52,3036.02,319.5,2018,1,Q1
ОП-2018-000042,МСТ-006,Мынкудук,СКВ-00042,2018-01-12,2018-01-28,792.9,804.3,16,ЗТР-07,789.3,902.0,112.7,2018,1,Q1
ОП-2018-000042,МСТ-006,Мынкудук,СКВ-00042,2018-01-12,2018-01-28,792.9,804.3,16,ЗТР-08,268.29,307.01,38.72,2018,1,Q1
ОП-2018-000053,МСТ-008,Уванас,СКВ-00053,2018-01-12,2018-01-30,690.0,721.0,18,ЗТР-01,2586.74,2477.55,-109.19,2018,1,Q1
ОП-2018-000075,МСТ-012,Заречное,СКВ-00075,2018-01-12,2018-02-05,825.7,885.1,24,ЗТР-01,4546.92,4403.98,-142.94,2018,1,Q1
ОП-2018-000042,МСТ-006,Мынкудук,СКВ-00042,2018-01-12,2018-01-28,792.9,804.3,16,ЗТР-01,3026.21,3314.32,288.11,2018,1,Q1
ОП-2018-000019,МСТ-003,Акдала,СКВ-00019,2018-01-12,2018-01-24,479.4,450.0,12,ЗТР-06,1310.33,1422.6,112.27,2018,1,Q1
ОП-2018-000019,МСТ-003,Акдала,СКВ-00019,2018-01-12,2018-01-24,479.4,450.0,12,ЗТР-04,460.88,533.82,72.94,2018,1,Q1
ОП-2018-000019,МСТ-003,Акдала,СКВ-00019,2018-01-12,2018-01-24,479.4,450.0,12,ЗТР-03,1265.53,1256.87,-8.66,2018,1,Q1
ОП-2018-000019,МСТ-003,Акдала,СКВ-00019,2018-01-12,2018-01-24,479.4,450.0,12,ЗТР-02,2685.54,3018.56,333.02,2018,1,Q1
ОП-2018-000019,МСТ-003,Акдала,СКВ-00019,2018-01-12,2018-01-24,479.4,450.0,12,ЗТР-01,3125.64,3599.77,474.13,2018,1,Q1
ОП-2018-000042,МСТ-006,Мынкудук,СКВ-00042,2018-01-12,2018-01-28,792.9,804.3,16,ЗТР-09,270.35,296.02,25.67,2018,1,Q1
ОП-2018-000019,МСТ-003,Акдала,СКВ-00019,2018-01-12,2018-01-24,479.4,450.0,12,ЗТР-07,851.34,871.61,20.27,2018,1,Q1
ОП-2018-000019,МСТ-003,Акдала,СКВ-00019,2018-01-12,2018-01-24,479.4,450.0,12,ЗТР-05,1182.7,1258.78,76.08,2018,1,Q1
ОП-2018-000053,МСТ-008,Уванас,СКВ-00053,2018-01-12,2018-01-30,690.0,721.0,18,ЗТР-04,891.88,978.81,86.93,2018,1,Q1
ОП-2018-000075,МСТ-012,Заречное,СКВ-00075,2018-01-12,2018-02-05,825.7,885.1,24,ЗТР-09,264.64,265.25,0.61,2018,1,Q1
ОП-2018-000075,МСТ-012,Заречное,СКВ-00075,2018-01-12,2018-02-05,825.7,885.1,24,ЗТР-08,278.92,318.22,39.3,2018,1,Q1
ОП-2018-000075,МСТ-012,Заречное,СКВ-00075,2018-01-12,2018-02-05,825.7,885.1,24,ЗТР-07,1646.88,1890.08,243.2,2018,1,Q1
ОП-2018-000075,МСТ-012,Заречное,СКВ-00075,2018-01-12,2018-02-05,825.7,885.1,24,ЗТР-06,2314.81,2235.53,-79.28,2018,1,Q1
ОП-2018-000075,МСТ-012,Заречное,СКВ-00075,2018-01-12,2018-02-05,825.7,885.1,24,ЗТР-05,2535.34,2887.24,351.9,2018,1,Q1
ОП-2018-000075,МСТ-012,Заречное,СКВ-00075,2018-01-12,2018-02-05,825.7,885.1,24,ЗТР-04,3197.43,3416.81,219.38,2018,1,Q1
ОП-2018-000075,МСТ-012,Заречное,СКВ-00075,2018-01-12,2018-02-05,825.7,885.1,24,ЗТР-03,13619.5,13085.04,-534.46,2018,1,Q1
ОП-2018-000035,МСТ-005,Харасан,СКВ-00035,2018-01-12,2018-01-22,524.1,550.6,10,ЗТР-09,276.07,295.08,19.01,2018,1,Q1
ОП-2018-000035,МСТ-005,Харасан,СКВ-00035,2018-01-12,2018-01-22,524.1,550.6,10,ЗТР-08,183.41,203.98,20.57,2018,1,Q1
ОП-2018-000035,МСТ-005,Харасан,СКВ-00035,2018-01-12,2018-01-22,524.1,550.6,10,ЗТР-07,649.05,744.44,95.39,2018,1,Q1
ОП-2018-000053,МСТ-008,Уванас,СКВ-00053,2018-01-12,2018-01-30,690.0,721.0,18,ЗТР-03,1168.86,1164.8,-4.06,2018,1,Q1
ОП-2018-000035,МСТ-005,Харасан,СКВ-00035,2018-01-12,2018-01-22,524.1,550.6,10,ЗТР-06,2828.51,2699.6,-128.91,2018,1,Q1
ОП-2018-000035,МСТ-005,Харасан,СКВ-00035,2018-01-12,2018-01-22,524.1,550.6,10,ЗТР-04,810.58,870.64,60.06,2018,1,Q1
ОП-2018-000035,МСТ-005,Харасан,СКВ-00035,2018-01-12,2018-01-22,524.1,550.6,10,ЗТР-03,2420.71,2350.73,-69.98,2018,1,Q1
ОП-2018-000035,МСТ-005,Харасан,СКВ-00035,2018-01-12,2018-01-22,524.1,550.6,10,ЗТР-02,4394.36,4195.04,-199.32,2018,1,Q1
ОП-2018-000035,МСТ-005,Харасан,СКВ-00035,2018-01-12,2018-01-22,524.1,550.6,10,ЗТР-01,2140.1,2446.97,306.87,2018,1,Q1
ОП-2018-000075,МСТ-012,Заречное,СКВ-00075,2018-01-12,2018-02-05,825.7,885.1,24,ЗТР-02,2627.69,2950.97,323.28,2018,1,Q1
ОП-2018-000053,МСТ-008,Уванас,СКВ-00053,2018-01-12,2018-01-30,690.0,721.0,18,ЗТР-09,413.96,402.09,-11.87,2018,1,Q1
ОП-2018-000053,МСТ-008,Уванас,СКВ-00053,2018-01-12,2018-01-30,690.0,721.0,18,ЗТР-08,1028.28,1000.45,-27.83,2018,1,Q1
ОП-2018-000053,МСТ-008,Уванас,СКВ-00053,2018-01-12,2018-01-30,690.0,721.0,18,ЗТР-07,1439.99,1385.29,-54.7,2018,1,Q1
ОП-2018-000053,МСТ-008,Уванас,СКВ-00053,2018-01-12,2018-01-30,690.0,721.0,18,ЗТР-06,3936.03,4451.07,515.04,2018,1,Q1
ОП-2018-000053,МСТ-008,Уванас,СКВ-00053,2018-01-12,2018-01-30,690.0,721.0,18,ЗТР-05,1507.64,1438.62,-69.02,2018,1,Q1
ОП-2018-000035,МСТ-005,Харасан,СКВ-00035,2018-01-12,2018-01-22,524.1,550.6,10,ЗТР-05,1223.72,1375.28,151.56,2018,1,Q1
ОП-2018-000053,МСТ-008,Уванас,СКВ-00053,2018-01-12,2018-01-30,690.0,721.0,18,ЗТР-02,5733.1,6660.17,927.07,2018,1,Q1
ОП-2018-000019,МСТ-003,Акдала,СКВ-00019,2018-01-12,2018-01-24,479.4,450.0,12,ЗТР-09,232.65,264.77,32.12,2018,1,Q1
ОП-2018-000066,МСТ-011,Северный Харасан,СКВ-00066,2018-01-12,2018-01-18,332.5,322.3,6,ЗТР-08,348.53,364.46,15.93,2018,1,Q1
ОП-2018-000066,МСТ-011,Северный Харасан,СКВ-00066,2018-01-12,2018-01-18,332.5,322.3,6,ЗТР-09,172.06,170.27,-1.79,2018,1,Q1
ОП-2018-000066,МСТ-011,Северный Харасан,СКВ-00066,2018-01-12,2018-01-18,332.5,322.3,6,ЗТР-05,897.02,866.56,-30.46,2018,1,Q1
ОП-2018-000066,МСТ-011,Северный Харасан,СКВ-00066,2018-01-12,2018-01-18,332.5,322.3,6,ЗТР-04,1194.81,1184.43,-10.38,2018,1,Q1
ОП-2018-000066,МСТ-011,Северный Харасан,СКВ-00066,2018-01-12,2018-01-18,332.5,322.3,6,ЗТР-03,2073.03,2183.2,110.17,2018,1,Q1
ОП-2018-000066,МСТ-011,Северный Харасан,СКВ-00066,2018-01-12,2018-01-18,332.5,322.3,6,ЗТР-02,2876.09,3319.72,443.63,2018,1,Q1
ОП-2018-000066,МСТ-011,Северный Харасан,СКВ-00066,2018-01-12,2018-01-18,332.5,322.3,6,ЗТР-06,2208.96,2202.11,-6.85,2018,1,Q1
ОП-2018-000066,МСТ-011,Северный Харасан,СКВ-00066,2018-01-12,2018-01-18,332.5,322.3,6,ЗТР-01,2989.82,2972.49,-17.33,2018,1,Q1
ОП-2018-000066,МСТ-011,Северный Харасан,СКВ-00066,2018-01-12,2018-01-18,332.5,322.3,6,ЗТР-07,265.06,308.69,43.63,2018,1,Q1
ОП-2018-000019,МСТ-003,Акдала,СКВ-00019,2018-01-12,2018-01-24,479.4,450.0,12,ЗТР-08,538.79,615.46,76.67,2018,1,Q1
ОП-2018-000054,МСТ-008,Уванас,СКВ-00054,2018-01-14,2018-01-31,590.2,641.4,17,ЗТР-05,2034.13,1999.72,-34.41,2018,1,Q1
ОП-2018-000054,МСТ-008,Уванас,СКВ-00054,2018-01-14,2018-01-31,590.2,641.4,17,ЗТР-06,420.5,490.16,69.66,2018,1,Q1
ОП-2018-000054,МСТ-008,Уванас,СКВ-00054,2018-01-14,2018-01-31,590.2,641.4,17,ЗТР-07,871.62,880.98,9.36,2018,1,Q1
ОП-2018-000054,МСТ-008,Уванас,СКВ-00054,2018-01-14,2018-01-31,590.2,641.4,17,ЗТР-08,375.89,379.33,3.44,2018,1,Q1
ОП-2018-000037,МСТ-005,Харасан,СКВ-00037,2018-01-14,2018-01-31,703.4,668.5,17,ЗТР-09,204.72,202.29,-2.43,2018,1,Q1
ОП-2018-000037,МСТ-005,Харасан,СКВ-00037,2018-01-14,2018-01-31,703.4,668.5,17,ЗТР-08,649.63,723.98,74.35,2018,1,Q1
ОП-2018-000037,МСТ-005,Харасан,СКВ-00037,2018-01-14,2018-01-31,703.4,668.5,17,ЗТР-07,1822.57,1773.89,-48.68,2018,1,Q1
ОП-2018-000037,МСТ-005,Харасан,СКВ-00037,2018-01-14,2018-01-31,703.4,668.5,17,ЗТР-06,2791.7,3210.97,419.27,2018,1,Q1
ОП-2018-000037,МСТ-005,Харасан,СКВ-00037,2018-01-14,2018-01-31,703.4,668.5,17,ЗТР-05,2102.16,2349.56,247.4,2018,1,Q1
ОП-2018-000037,МСТ-005,Харасан,СКВ-00037,2018-01-14,2018-01-31,703.4,668.5,17,ЗТР-04,1738.23,1763.25,25.02,2018,1,Q1
ОП-2018-000012,МСТ-002,Буденовское,СКВ-00012,2018-01-14,2018-01-21,389.5,388.7,7,ЗТР-08,293.03,293.74,0.71,2018,1,Q1
ОП-2018-000037,МСТ-005,Харасан,СКВ-00037,2018-01-14,2018-01-31,703.4,668.5,17,ЗТР-02,4671.65,5444.9,773.25,2018,1,Q1
ОП-2018-000037,МСТ-005,Харасан,СКВ-00037,2018-01-14,2018-01-31,703.4,668.5,17,ЗТР-01,1620.39,1774.4,154.01,2018,1,Q1
ОП-2018-000054,МСТ-008,Уванас,СКВ-00054,2018-01-14,2018-01-31,590.2,641.4,17,ЗТР-09,565.98,612.26,46.28,2018,1,Q1
ОП-2018-000012,МСТ-002,Буденовское,СКВ-00012,2018-01-14,2018-01-21,389.5,388.7,7,ЗТР-01,3244.21,3497.17,252.96,2018,1,Q1
ОП-2018-000012,МСТ-002,Буденовское,СКВ-00012,2018-01-14,2018-01-21,389.5,388.7,7,ЗТР-02,3105.85,3263.4,157.55,2018,1,Q1
ОП-2018-000012,МСТ-002,Буденовское,СКВ-00012,2018-01-14,2018-01-21,389.5,388.7,7,ЗТР-03,692.22,726.78,34.56,2018,1,Q1
ОП-2018-000012,МСТ-002,Буденовское,СКВ-00012,2018-01-14,2018-01-21,389.5,388.7,7,ЗТР-04,1011.16,1154.67,143.51,2018,1,Q1
ОП-2018-000012,МСТ-002,Буденовское,СКВ-00012,2018-01-14,2018-01-21,389.5,388.7,7,ЗТР-05,757.2,816.93,59.73,2018,1,Q1
ОП-2018-000012,МСТ-002,Буденовское,СКВ-00012,2018-01-14,2018-01-21,389.5,388.7,7,ЗТР-06,1848.04,2146.55,298.51,2018,1,Q1
ОП-2018-000012,МСТ-002,Буденовское,СКВ-00012,2018-01-14,2018-01-21,389.5,388.7,7,ЗТР-07,473.47,452.29,-21.18,2018,1,Q1
ОП-2018-000012,МСТ-002,Буденовское,СКВ-00012,2018-01-14,2018-01-21,389.5,388.7,7,ЗТР-09,197.19,214.25,17.06,2018,1,Q1
ОП-2018-000037,МСТ-005,Харасан,СКВ-00037,2018-01-14,2018-01-31,703.4,668.5,17,ЗТР-03,2534.31,2429.81,-104.5,2018,1,Q1
ОП-2018-000017,МСТ-002,Буденовское,СКВ-00017,2018-01-14,2018-01-22,522.6,514.1,8,ЗТР-08,596.26,635.89,39.63,2018,1,Q1
ОП-2018-000009,МСТ-001,Инкай,СКВ-00009,2018-01-14,2018-02-07,814.8,851.3,24,ЗТР-09,527.26,564.5,37.24,2018,1,Q1
ОП-2018-000017,МСТ-002,Буденовское,СКВ-00017,2018-01-14,2018-01-22,522.6,514.1,8,ЗТР-07,1558.7,1572.42,13.72,2018,1,Q1
ОП-2018-000017,МСТ-002,Буденовское,СКВ-00017,2018-01-14,2018-01-22,522.6,514.1,8,ЗТР-06,1645.86,1642.8,-3.06,2018,1,Q1
ОП-2018-000017,МСТ-002,Буденовское,СКВ-00017,2018-01-14,2018-01-22,522.6,514.1,8,ЗТР-05,1236.27,1258.29,22.02,2018,1,Q1
ОП-2018-000017,МСТ-002,Буденовское,СКВ-00017,2018-01-14,2018-01-22,522.6,514.1,8,ЗТР-04,1161.27,1338.29,177.02,2018,1,Q1
ОП-2018-000054,МСТ-008,Уванас,СКВ-00054,2018-01-14,2018-01-31,590.2,641.4,17,ЗТР-03,2841.56,2949.44,107.88,2018,1,Q1
ОП-2018-000017,МСТ-002,Буденовское,СКВ-00017,2018-01-14,2018-01-22,522.6,514.1,8,ЗТР-03,1409.14,1607.46,198.32,2018,1,Q1
ОП-2018-000017,МСТ-002,Буденовское,СКВ-00017,2018-01-14,2018-01-22,522.6,514.1,8,ЗТР-02,2852.88,2897.83,44.95,2018,1,Q1
ОП-2018-000017,МСТ-002,Буденовское,СКВ-00017,2018-01-14,2018-01-22,522.6,514.1,8,ЗТР-01,1151.45,1195.7,44.25,2018,1,Q1
ОП-2018-000054,МСТ-008,Уванас,СКВ-00054,2018-01-14,2018-01-31,590.2,641.4,17,ЗТР-01,4640.03,4920.43,280.4,2018,1,Q1
ОП-2018-000054,МСТ-008,Уванас,СКВ-00054,2018-01-14,2018-01-31,590.2,641.4,17,ЗТР-02,3163.8,3069.37,-94.43,2018,1,Q1
ОП-2018-000009,МСТ-001,Инкай,СКВ-00009,2018-01-14,2018-02-07,814.8,851.3,24,ЗТР-01,5592.99,5690.53,97.54,2018,1,Q1
ОП-2018-000009,МСТ-001,Инкай,СКВ-00009,2018-01-14,2018-02-07,814.8,851.3,24,ЗТР-02,5343.24,5570.04,226.8,2018,1,Q1
ОП-2018-000009,МСТ-001,Инкай,СКВ-00009,2018-01-14,2018-02-07,814.8,851.3,24,ЗТР-03,2442.69,2388.66,-54.03,2018,1,Q1
ОП-2018-000009,МСТ-001,Инкай,СКВ-00009,2018-01-14,2018-02-07,814.8,851.3,24,ЗТР-04,957.99,1095.45,137.46,2018,1,Q1
ОП-2018-000009,МСТ-001,Инкай,СКВ-00009,2018-01-14,2018-02-07,814.8,851.3,24,ЗТР-05,4809.24,4974.69,165.45,2018,1,Q1
ОП-2018-000009,МСТ-001,Инкай,СКВ-00009,2018-01-14,2018-02-07,814.8,851.3,24,ЗТР-06,1921.92,2174.57,252.65,2018,1,Q1
ОП-2018-000009,МСТ-001,Инкай,СКВ-00009,2018-01-14,2018-02-07,814.8,851.3,24,ЗТР-07,538.18,609.59,71.41,2018,1,Q1
ОП-2018-000009,МСТ-001,Инкай,СКВ-00009,2018-01-14,2018-02-07,814.8,851.3,24,ЗТР-08,206.94,225.53,18.59,2018,1,Q1
ОП-2018-000017,МСТ-002,Буденовское,СКВ-00017,2018-01-14,2018-01-22,522.6,514.1,8,ЗТР-09,221.24,215.51,-5.73,2018,1,Q1
ОП-2018-000054,МСТ-008,Уванас,СКВ-00054,2018-01-14,2018-01-31,590.2,641.4,17,ЗТР-04,2049.14,2258.03,208.89,2018,1,Q1
ОП-2018-000040,МСТ-006,Мынкудук,СКВ-00040,2018-01-15,2018-01-29,656.1,640.9,14,ЗТР-09,227.81,248.6,20.79,2018,1,Q1
ОП-2018-000040,МСТ-006,Мынкудук,СКВ-00040,2018-01-15,2018-01-29,656.1,640.9,14,ЗТР-08,781.08,766.41,-14.67,2018,1,Q1
ОП-2018-000040,МСТ-006,Мынкудук,СКВ-00040,2018-01-15,2018-01-29,656.1,640.9,14,ЗТР-07,1544.18,1508.11,-36.07,2018,1,Q1
ОП-2018-000040,МСТ-006,Мынкудук,СКВ-00040,2018-01-15,2018-01-29,656.1,640.9,14,ЗТР-06,3610.83,3977.89,367.06,2018,1,Q1
ОП-2018-000040,МСТ-006,Мынкудук,СКВ-00040,2018-01-15,2018-01-29,656.1,640.9,14,ЗТР-05,1723.74,2007.37,283.63,2018,1,Q1
ОП-2018-000040,МСТ-006,Мынкудук,СКВ-00040,2018-01-15,2018-01-29,656.1,640.9,14,ЗТР-04,1691.39,1698.44,7.05,2018,1,Q1
ОП-2018-000040,МСТ-006,Мынкудук,СКВ-00040,2018-01-15,2018-01-29,656.1,640.9,14,ЗТР-03,3608.62,3464.32,-144.3,2018,1,Q1
ОП-2018-000040,МСТ-006,Мынкудук,СКВ-00040,2018-01-15,2018-01-29,656.1,640.9,14,ЗТР-02,2339.06,2568.68,229.62,2018,1,Q1
